"dis_id","dis_name","url","create_time","status","cat_id","cat_name","dis_type"
"shuruanguanyan","输卵管炎","http://www.haodf.com/jibing/shuruanguanyan.htm","2015/11/8 18:05:08","0","fuke","妇科","1"
"shuyi","鼠疫","http://www.haodf.com/jibing/shuyi.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"sichongbing","丝虫病","http://www.haodf.com/jibing/sichongbing.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"sitai","死胎","http://www.haodf.com/jibing/sitai.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"sunshangxingxiuke","损伤性休克","http://www.haodf.com/jibing/sunshangxingxiuke.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"suoguguzhe","锁骨骨折","http://www.haodf.com/jibing/suoguguzhe.htm","2015/11/8 18:04:58","0","chuangshangguke","创伤骨科","1"
"taiergongneifayuchihuan","胎儿宫内发育迟缓","http://www.haodf.com/jibing/taiergongneifayuchihuan.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"taierjiongpo","胎儿窘迫","http://www.haodf.com/jibing/taierjiongpo.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"taierxiantianjixing","胎儿先天畸形","http://www.haodf.com/jibing/taierxiantianjixing.htm","2015/11/8 18:04:56","0","chanqianjianchake","产前诊断科","0"
"taierxianxinbingzhenduan","胎儿先心病诊断","http://www.haodf.com/jibing/taierxianxinbingzhenduan.htm","2015/11/8 18:04:57","0","chaoshengzhenduanke","超声科","2"
"taifenxiruzonghezheng","胎粪吸入综合征","http://www.haodf.com/jibing/taifenxiruzonghezheng.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"taimozaopo","胎膜早破","http://www.haodf.com/jibing/taimozaopo.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"taipanzaobao","胎盘早剥","http://www.haodf.com/jibing/taipanzaobao.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"taitianzhi","太田痣","http://www.haodf.com/jibing/taitianzhi.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"taiting","胎停","http://www.haodf.com/jibing/taiting.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"tangniaobing","糖尿病","http://www.haodf.com/jibing/tangniaobing.htm","2015/11/8 18:50:30","0","zhongyineifenmi","中医内分泌","0"
"tangniaobingshiwangmobingbian","糖尿病视网膜病变","http://www.haodf.com/jibing/tangniaobingshiwangmobingbian.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","0"
"tangshang","烫伤","http://www.haodf.com/jibing/tangshang.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"tanju","炭疽","http://www.haodf.com/jibing/tanju.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"tefaxingfeixianweihua","特发性肺纤维化","http://www.haodf.com/jibing/tefaxingfeixianweihua.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","1"
"tengtong","疼痛","http://www.haodf.com/jibing/tengtong.htm","2015/11/8 18:47:37","0","zhenjiuke","针灸科","0"
"tianhua","天花","http://www.haodf.com/jibing/tianhua.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"tijian","体检","http://www.haodf.com/jibing/tijian.htm","2015/11/8 18:23:29","0","tijianke","体检科","2"
"tingshenjingliu","听神经瘤","http://www.haodf.com/jibing/tingshenjingliu.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"titiexingshen","蹄铁形肾","http://www.haodf.com/jibing/titiexingshen.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"tongjing","痛经","http://www.haodf.com/jibing/tongjing.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","0"
"toutong","头痛","http://www.haodf.com/jibing/toutong.htm","2015/11/8 18:49:35","0","zhongyilaonianbingke","中医老年病科","0"
"tufaxinglong","突发性聋","http://www.haodf.com/jibing/tufaxinglong.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"tuomao","脱毛","http://www.haodf.com/jibing/tuomao.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"txibaolinbaliu","T细胞淋巴瘤","http://www.haodf.com/jibing/txibaolinbaliu.htm","2015/11/8 18:47:40","0","zhongliuneike","肿瘤内科","1"
"waierdaodanzhiliu","外耳道胆脂瘤","http://www.haodf.com/jibing/waierdaodanzhiliu.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"waierdaodingningxianzhongliu","外耳道耵聍腺肿瘤","http://www.haodf.com/jibing/waierdaodingningxianzhongliu.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"waierdaojie","外耳道疖","http://www.haodf.com/jibing/waierdaojie.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"waierdaowaishengguyou","外耳道外生骨疣","http://www.haodf.com/jibing/waierdaowaishengguyou.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"waierdaoyan","外耳道炎","http://www.haodf.com/jibing/waierdaoyan.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"waierdaoyiwu","外耳道异物","http://www.haodf.com/jibing/waierdaoyiwu.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"waierdaozhenjunbing","外耳道真菌病","http://www.haodf.com/jibing/waierdaozhenjunbing.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"waierdaozhongliu","外耳道肿瘤","http://www.haodf.com/jibing/waierdaozhongliu.htm","2015/11/8 18:47:42","0","zhongliuzongheke","肿瘤综合科","1"
"waiershizhen","外耳湿疹","http://www.haodf.com/jibing/waiershizhen.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"waiyinai","外阴癌","http://www.haodf.com/jibing/waiyinai.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","1"
"waiyinbaiban","外阴白斑","http://www.haodf.com/jibing/waiyinbaiban.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"waiyinjianruishiyou","外阴尖锐湿疣","http://www.haodf.com/jibing/waiyinjianruishiyou.htm","2015/11/8 18:38:58","0","xingbingke","性病科","0"
"waiyinsaoyang","外阴瘙痒","http://www.haodf.com/jibing/waiyinsaoyang.htm","2015/11/8 18:05:08","0","fuke","妇科","0"
"waizhi","外痔","http://www.haodf.com/jibing/waizhi.htm","2015/11/8 18:49:30","0","zhongyigangchangke","中医肛肠科","1"
"wanglian","网恋","http://www.haodf.com/jibing/wanglian.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"wangyin","网瘾","http://www.haodf.com/jibing/wangyin.htm","2015/11/8 18:49:32","0","zhongyijingshenke","中医精神科","0"
"wanqichanhouchuxue","晚期产后出血","http://www.haodf.com/jibing/wanqichanhouchuxue.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"weiai","胃癌","http://www.haodf.com/jibing/weiai.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","0"
"weibing","胃病","http://www.haodf.com/jibing/weibing.htm","2015/11/8 18:49:35","0","zhongyilaonianbingke","中医老年病科","0"
"weichanbaojian","围产保健","http://www.haodf.com/jibing/weichanbaojian.htm","2015/11/8 18:04:57","0","chanqianjianchake","产前诊断科","2"
"weichangdaojianzhiliu","胃肠道间质瘤","http://www.haodf.com/jibing/weichangdaojianzhiliu.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"weichangxingshiwuzhongdu","胃肠型食物中毒","http://www.haodf.com/jibing/weichangxingshiwuzhongdu.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"weichuankong","胃穿孔","http://www.haodf.com/jibing/weichuankong.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"weichuxue","胃出血","http://www.haodf.com/jibing/weichuxue.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","0"
"weikuiyang","胃溃疡","http://www.haodf.com/jibing/weikuiyang.htm","2015/11/8 18:53:58","0","zhongyixiaohuake","中医消化科","0"
"weilong","伪聋","http://www.haodf.com/jibing/weilong.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"weishiguanfanliubing","胃食管反流病","http://www.haodf.com/jibing/weishiguanfanliubing.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"weisuoxingbiyan","萎缩性鼻炎","http://www.haodf.com/jibing/weisuoxingbiyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"weixiachui","胃下垂","http://www.haodf.com/jibing/weixiachui.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"weiyan","胃炎","http://www.haodf.com/jibing/weiyan.htm","2015/11/8 18:53:58","0","zhongyixiaohuake","中医消化科","0"
"weizhongliu","胃肿瘤","http://www.haodf.com/jibing/weizhongliu.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"wingshaonianxinlipanni","青少年心理叛逆","http://www.haodf.com/jibing/wingshaonianxinlipanni.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"wunaoer","无脑儿","http://www.haodf.com/jibing/wunaoer.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"xiahezhengxing","下颌整形","http://www.haodf.com/jibing/xiahezhengxing.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"xiantianxingbingzhiduozhijixing","先天性并指多指畸形","http://www.haodf.com/jibing/xiantianxingbingzhiduozhijixing.htm","2015/11/8 18:26:05","0","xiaoerguke","小儿骨科","0"
"xiantianxingchangbisuo","先天性肠闭锁","http://www.haodf.com/jibing/xiantianxingchangbisuo.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","1"
"xiantianxingchangjibing","先天性肠疾病","http://www.haodf.com/jibing/xiantianxingchangjibing.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","1"
"xiantianxingchangxiazhai","先天性肠狭窄","http://www.haodf.com/jibing/xiantianxingchangxiazhai.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","1"
"xiantianxingchangxuanzhuanbuliang","先天性肠旋转不良","http://www.haodf.com/jibing/xiantianxingchangxuanzhuanbuliang.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","1"
"xiantianxingerqianlouguan","先天性耳前瘘管","http://www.haodf.com/jibing/xiantianxingerqianlouguan.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"xiantianxingfeihouxingyoumenxiazhai","先天性肥厚性幽门狭窄","http://www.haodf.com/jibing/xiantianxingfeihouxingyoumenxiazhai.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","1"
"xiantianxingfeinangxingbing","先天性肺囊性病","http://www.haodf.com/jibing/xiantianxingfeinangxingbing.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"xiantianxingguyuguanjiejixing","先天性骨与关节畸形","http://www.haodf.com/jibing/xiantianxingguyuguanjiejixing.htm","2015/11/8 18:26:05","0","xiaoerguke","小儿骨科","0"
"xiantianxinghoubikongbisuo","先天性后鼻孔闭锁","http://www.haodf.com/jibing/xiantianxinghoubikongbisuo.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"xiantianxinghouchuanming","先天性喉喘鸣","http://www.haodf.com/jibing/xiantianxinghouchuanming.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"xiantianxinghoupu","先天性喉蹼","http://www.haodf.com/jibing/xiantianxinghoupu.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"xiantianxinghouruangujixing","先天性喉软骨畸形","http://www.haodf.com/jibing/xiantianxinghouruangujixing.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"xiantianxingjixiejing","先天性肌性斜颈","http://www.haodf.com/jibing/xiantianxingjixiejing.htm","2015/11/8 18:26:05","0","xiaoerguke","小儿骨科","0"
"xiantianxingjujiechang","先天性巨结肠","http://www.haodf.com/jibing/xiantianxingjujiechang.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","0"
"xiantianxingmatineifanzu","先天性马蹄内翻足","http://www.haodf.com/jibing/xiantianxingmatineifanzu.htm","2015/11/8 18:56:35","0","zuhuaiwaike","足踝外科","0"
"xiantianxingminiaoxisunshang","先天性泌尿系畸形","http://www.haodf.com/jibing/xiantianxingminiaoxisunshang.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","1"
"xiantianxingshiguanbisuo","先天性食管闭锁","http://www.haodf.com/jibing/xiantianxingshiguanbisuo.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","1"
"xiantianxingwuyindao","先天性无阴道","http://www.haodf.com/jibing/xiantianxingwuyindao.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"xiantianxingxiguanjiejixing","先天性膝关节畸形","http://www.haodf.com/jibing/xiantianxingxiguanjiejixing.htm","2015/11/8 18:26:05","0","xiaoerguke","小儿骨科","0"
"xiantianxingzhichanggangguanjixing","先天性直肠肛管畸形","http://www.haodf.com/jibing/xiantianxingzhichanggangguanjixing.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","1"
"xiantianxingzujixing","先天性足畸形","http://www.haodf.com/jibing/xiantianxingzujixing.htm","2015/11/8 18:56:35","0","zuhuaiwaike","足踝外科","0"
"xianxingpangguangyan","腺性膀胱炎","http://www.haodf.com/jibing/xianxingpangguangyan.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"xianyangtiyan","腺样体炎","http://www.haodf.com/jibing/xianyangtiyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"xianzhaoliuchan","先兆流产","http://www.haodf.com/jibing/xianzhaoliuchan.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"xiaochangzhongliu","小肠肿瘤","http://www.haodf.com/jibing/xiaochangzhongliu.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"xiaochuan","哮喘","http://www.haodf.com/jibing/xiaochuan.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","0"
"xiaoerbiyan","小儿鼻炎","http://www.haodf.com/jibing/xiaoerbiyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","0"
"xiaoerguzhe","小儿骨折","http://www.haodf.com/jibing/xiaoerguzhe.htm","2015/11/8 18:26:05","0","xiaoerguke","小儿骨科","0"
"xiaoernaozhongliu","小儿脑肿瘤","http://www.haodf.com/jibing/xiaoernaozhongliu.htm","2015/11/8 18:32:55","0","xiaoershenjingwaike","小儿神经外科","1"
"xiaoerruoshi","小儿弱视","http://www.haodf.com/jibing/xiaoerruoshi.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","0"
"xiaoershanqi","小儿疝气","http://www.haodf.com/jibing/xiaoershanqi.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","0"
"xiaoershenjishui","小儿肾积水","http://www.haodf.com/jibing/xiaoershenjishui.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","1"
"xiaoershenmuxibaoliu","肾母细胞瘤","http://www.haodf.com/jibing/xiaoershenmuxibaoliu.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","1"
"xiaoerxiantianxingkuanguanjiejixing","小儿先天性髋关节脱位","http://www.haodf.com/jibing/xiaoerxiantianxingkuanguanjiejixing.htm","2015/11/8 18:26:05","0","xiaoerguke","小儿骨科","0"
"xiaoerxianyangtifeida","小儿腺样体肥大","http://www.haodf.com/jibing/xiaoerxianyangtifeida.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","0"
"xiaoerxiaochuan","小儿哮喘","http://www.haodf.com/jibing/xiaoerxiaochuan.htm","2015/11/8 18:04:54","0","biantaifanyingke","过敏反应科","1"
"xiaoerxieshi","小儿斜视","http://www.haodf.com/jibing/xiaoerxieshi.htm","2015/11/8 18:38:04","0","xiaoeryanke","小儿眼科","0"
"xiaoeryiniao","小儿遗尿","http://www.haodf.com/jibing/xiaoeryiniao.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"xiaohuabuliang","消化不良","http://www.haodf.com/jibing/xiaohuabuliang.htm","2015/11/8 18:53:58","0","zhongyixiaohuake","中医消化科","0"
"xiaohuadaochuxue","消化道出血","http://www.haodf.com/jibing/xiaohuadaochuxue.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","0"
"xiaosanyang","小三阳","http://www.haodf.com/jibing/xiaosanyang.htm","2015/11/8 18:05:10","0","ganbingke","肝病科","0"
"xiaoxibaofeiai","小细胞肺癌","http://www.haodf.com/jibing/xiaoxibaofeiai.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","1"
"xiaoyexingfeiyan","小叶性肺炎","http://www.haodf.com/jibing/xiaoyexingfeiyan.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","1"
"xiaoyuanrenjiguanxi","校园人际关系","http://www.haodf.com/jibing/xiaoyuanrenjiguanxi.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"xiazhishenjingsunshang","下肢神经损伤","http://www.haodf.com/jibing/xiazhishenjingsunshang.htm","2015/11/8 18:04:58","0","chuangshangguke","创伤骨科","1"
"xieshi","斜视","http://www.haodf.com/jibing/xieshi.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","0"
"xiguanjiebanyuebansunshang","膝关节半月板损伤","http://www.haodf.com/jibing/xiguanjiebanyuebansunshang.htm","2015/11/8 18:47:35","0","yundongyixueke","运动医学科","0"
"xiguanjiejiehe","膝关节结核","http://www.haodf.com/jibing/xiguanjiejiehe.htm","2015/11/8 18:08:43","0","jiehebingke","结核病科","1"
"xiguanjierendaisunshang","膝关节韧带损伤","http://www.haodf.com/jibing/xiguanjierendaisunshang.htm","2015/11/8 18:47:35","0","yundongyixueke","运动医学科","0"
"xiguanjiesunshang","膝关节损伤","http://www.haodf.com/jibing/xiguanjiesunshang.htm","2015/11/8 18:47:35","0","yundongyixueke","运动医学科","0"
"xiguanxingliuchan","习惯性流产","http://www.haodf.com/jibing/xiguanxingliuchan.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"xijunxingliji","细菌性痢疾","http://www.haodf.com/jibing/xijunxingliji.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"xijunxingyindaoyan","细菌性阴道炎","http://www.haodf.com/jibing/xijunxingyindaoyan.htm","2015/11/8 18:05:08","0","fuke","妇科","1"
"xingbing","性病","http://www.haodf.com/jibing/xingbing.htm","2015/11/8 18:38:58","0","xingbingke","性病科","0"
"xinggongnengzhangai","性功能障碍","http://www.haodf.com/jibing/xinggongnengzhangai.htm","2015/11/8 18:50:29","0","zhongyinanke","中医男科","0"
"xinghongre","猩红热","http://www.haodf.com/jibing/xinghongre.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"xingqiguanzhengxing","性器官整形","http://www.haodf.com/jibing/xingqiguanzhengxing.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"xingxinlizhangai","性心理障碍","http://www.haodf.com/jibing/xingxinlizhangai.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"xinjibing","心肌病","http://www.haodf.com/jibing/xinjibing.htm","2015/11/8 18:53:58","0","zhongyixinneike","中医心内科","1"
"xinjigengsi","心肌梗死","http://www.haodf.com/jibing/xinjigengsi.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","0"
"xinjiyan","心肌炎","http://www.haodf.com/jibing/xinjiyan.htm","2015/11/8 18:53:58","0","zhongyixinneike","中医心内科","1"
"xinliyingji","心理应激","http://www.haodf.com/jibing/xinliyingji.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"xinlizhangai","心理障碍","http://www.haodf.com/jibing/xinlizhangai.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","0"
"xinlizixun","心理咨询","http://www.haodf.com/jibing/xinlizixun.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","0"
"xinlvbuqi","心律失常","http://www.haodf.com/jibing/xinlvbuqi.htm","2015/11/8 18:53:58","0","zhongyixinneike","中医心内科","0"
"xinshuai","心衰","http://www.haodf.com/jibing/xinshuai.htm","2015/11/8 18:53:58","0","zhongyixinneike","中医心内科","1"
"xinzangshenjingguannengzheng","心脏神经官能症","http://www.haodf.com/jibing/xinzangshenjingguannengzheng.htm","2015/11/8 18:53:58","0","zhongyixinneike","中医心内科","1"
"xinzangsunshang","心脏损伤","http://www.haodf.com/jibing/xinzangsunshang.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"xiongbijibing","胸壁疾病","http://www.haodf.com/jibing/xiongbijibing.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"xiongbijiehe","胸壁结核","http://www.haodf.com/jibing/xiongbijiehe.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"xiongbizhongliu","胸壁肿瘤","http://www.haodf.com/jibing/xiongbizhongliu.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"xiongbuchuangshang","胸部创伤","http://www.haodf.com/jibing/xiongbuchuangshang.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","0"
"xiongkuochukouzonghezheng","胸廓出口综合症","http://www.haodf.com/jibing/xiongkuochukouzonghezheng.htm","2015/11/8 18:22:37","0","shouwaike","手外科","1"
"xiongmojianpiliu","胸膜间皮瘤","http://www.haodf.com/jibing/xiongmojianpiliu.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"xiongmojibing","胸膜疾病","http://www.haodf.com/jibing/xiongmojibing.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"xiongmoyan","胸膜炎","http://www.haodf.com/jibing/xiongmoyan.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","0"
"xiongqiangjiye","胸腔积液","http://www.haodf.com/jibing/xiongqiangjiye.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","0"
"xiongxianliu","胸腺瘤","http://www.haodf.com/jibing/xiongxianliu.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"xiuke","休克","http://www.haodf.com/jibing/xiuke.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"xizhi","吸脂","http://www.haodf.com/jibing/xizhi.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"xuanmaochongbing","旋毛虫病","http://www.haodf.com/jibing/xuanmaochongbing.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"xueguanliu","血管瘤","http://www.haodf.com/jibing/xueguanliu.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"xuexichongbing","血吸虫病","http://www.haodf.com/jibing/xuexichongbing.htm","2015/11/8 18:05:01","0","difangbingke","地方病科","0"
"xuexiong","血胸","http://www.haodf.com/jibing/xuexiong.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","0"
"xunmazhen","荨麻疹","http://www.haodf.com/jibing/xunmazhen.htm","2015/11/8 18:04:54","0","biantaifanyingke","过敏反应科","1"
"xxingtui","X型腿","http://www.haodf.com/jibing/xxingtui.htm","2015/11/8 18:26:05","0","xiaoerguke","小儿骨科","0"
"yachimeibai","牙齿美白","http://www.haodf.com/jibing/yachimeibai.htm","2015/11/8 18:12:12","0","kouqiangke-xiufu","口腔修复科","2"
"yachizhongzhi","牙齿种植","http://www.haodf.com/jibing/yachizhongzhi.htm","2015/11/8 18:13:56","0","kouqiangke-zhongzhi","种植科","2"
"yahejixing","牙颌畸形","http://www.haodf.com/jibing/yahejixing.htm","2015/11/8 18:13:56","0","kouqiangke-zhengji","正畸科","0"
"yanbuxiazhaijibisuo","咽部狭窄及闭锁","http://www.haodf.com/jibing/yanbuxiazhaijibisuo.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"yanbuyiwu","咽部异物","http://www.haodf.com/jibing/yanbuyiwu.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"yanbuzhengxing","眼部整形","http://www.haodf.com/jibing/yanbuzhengxing.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"yanbuzhongliu","咽部肿瘤","http://www.haodf.com/jibing/yanbuzhongliu.htm","2015/11/8 18:23:30","0","toujingwaike","头颈外科","0"
"yanbuzhuoshang","咽部灼伤","http://www.haodf.com/jibing/yanbuzhuoshang.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"yandibing","眼底病","http://www.haodf.com/jibing/yandibing.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","0"
"yangshuichuanchi","羊水穿刺","http://www.haodf.com/jibing/yangshuichuanchi.htm","2015/11/8 18:05:07","0","fuchankezonghe","妇产科","2"
"yangshuishuansai","羊水栓塞","http://www.haodf.com/jibing/yangshuishuansai.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"yangshuiyichang","羊水异常","http://www.haodf.com/jibing/yangshuiyichang.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"yangwei","阳痿","http://www.haodf.com/jibing/yangwei.htm","2015/11/8 18:16:33","0","nanke","男科","0"
"yanhouexingzhongliu","咽喉恶性肿瘤","http://www.haodf.com/jibing/yanhouexingzhongliu.htm","2015/11/8 18:47:42","0","zhongliuzongheke","肿瘤综合科","1"
"yanhouliangxingzhongliu","咽喉良性肿瘤","http://www.haodf.com/jibing/yanhouliangxingzhongliu.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"yanhounongzhong","咽后脓肿","http://www.haodf.com/jibing/yanhounongzhong.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"yanjianyichang","眼睑异常","http://www.haodf.com/jibing/yanjianyichang.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"yanjijingluan","咽肌痉挛","http://www.haodf.com/jibing/yanjijingluan.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"yanpangnongzhong","咽旁脓肿","http://www.haodf.com/jibing/yanpangnongzhong.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"yanqiuzhenchan","眼球震颤","http://www.haodf.com/jibing/yanqiuzhenchan.htm","2015/11/8 18:38:04","0","xiaoeryanke","小儿眼科","1"
"yansuojitanhuan","咽缩肌瘫痪","http://www.haodf.com/jibing/yansuojitanhuan.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"yanwaishang","眼外伤","http://www.haodf.com/jibing/yanwaishang.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","1"
"yanxue","厌学","http://www.haodf.com/jibing/yanxue.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"yanyan","咽炎","http://www.haodf.com/jibing/yanyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","0"
"yanyiganzheng","咽异感症","http://www.haodf.com/jibing/yanyiganzheng.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"yaojilaoshun","腰肌劳损","http://www.haodf.com/jibing/yaojilaoshun.htm","2015/11/8 18:48:34","0","zhongyianmoke","中医按摩科","0"
"yaotong","腰痛","http://www.haodf.com/jibing/yaotong.htm","2015/11/8 18:48:34","0","zhongyianmoke","中医按摩科","0"
"yaowuxinglong","药物性聋","http://www.haodf.com/jibing/yaowuxinglong.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"yaowuxingpiyan","药物性皮炎","http://www.haodf.com/jibing/yaowuxingpiyan.htm","2015/11/8 18:04:54","0","biantaifanyingke","过敏反应科","1"
